sub,ses,task,acq,space,den,meanFD,relMeansRMSMotion,relMaxRMSMotion,meanDVInit,meanDVFinal,nVolCensored,nVolsRemoved,motionDVCorrInit,motionDVCorrFinal
88770,10376,fracback,singleband,fsLR,91k,0.1677615228614716,0.0990548719999999,0.9004120000000001,155.71407884165745,45.86821532919088,0.0,0,0.8155316291929823,0.2037269804770808
89279,10816,fracback,singleband,fsLR,91k,0.0602535310877669,0.0339268883043478,0.284777,117.40107975135405,39.07208634334542,0.0,0,0.6199176080447756,-0.1415392510628689
89377,10624,fracback,singleband,fsLR,91k,0.0686571922308646,0.0403887032173912,0.452861,97.09599842786402,33.80901836741264,0.0,0,0.7754819871796762,-0.0617502041799804
90021,10830,fracback,singleband,fsLR,91k,0.3155040634458873,0.1900731747826086,1.97876,154.0572137551597,49.78642808421881,0.0,0,0.9359027318082898,0.614131346884366
90077,10627,fracback,singleband,fsLR,91k,0.100947247740614,0.0586239017391304,0.862193,130.19054176697853,47.15857263148051,0.0,0,0.802743664095997,0.0851293853541939
90262,10131,fracback,singleband,fsLR,91k,0.0849788141489177,0.0469228245217391,0.379512,104.27787392632108,33.67839475626302,0.0,0,0.5817207939588567,0.0028373004877921
90281,10147,fracback,singleband,fsLR,91k,0.1549217715367966,0.0948825647826086,0.579134,119.05458987011971,39.97871181560842,0.0,0,0.7905108510528601,0.1341002814060549
91717,10878,fracback,singleband,fsLR,91k,0.115295518655437,0.0703152305652173,0.745096,141.34491240211506,41.32162179536367,0.0,0,0.8150504462111879,0.0957222622151245
91962,10569,fracback,singleband,fsLR,91k,0.2504345920389613,0.1486217352173913,1.85525,162.79938552899014,51.1728179023168,0.0,0,0.8820150332353766,0.3125017843363865
92089,11104,fracback,singleband,fsLR,91k,0.0532019925047619,0.0290643933913043,0.157453,103.82228959319266,30.985345935377254,0.0,0,0.3536764522203292,-0.0181514510293677
92182,10905,fracback,singleband,fsLR,91k,0.0668832949971428,0.0382543606086956,0.323921,113.61274312384266,35.16470266063216,0.0,0,0.6372085648396953,0.0159857837023319
92193,10642,fracback,singlebandVARIANTObliquity,fsLR,91k,0.0801427814067065,0.0410865727391304,0.220196,147.69474994790764,50.69770665266286,0.0,0,0.2781422049522258,-0.0367449469811152
92211,10435,fracback,singleband,fsLR,91k,0.0934986076043287,0.0524323911304347,0.290551,106.46589870999652,36.35356193208222,0.0,0,0.7035405181474883,-0.0076115572751164
92554,10133,fracback,singleband,fsLR,91k,0.0583900877402224,0.0361230880434782,0.247413,107.90475629780768,36.524567598701566,0.0,0,0.2633290726580517,-0.1197757090588396
92927,10417,fracback,singleband,fsLR,91k,0.0355714528356094,0.0192212769130434,0.124251,113.16704250312536,38.01886797780614,0.0,0,0.3386770977037449,-0.0427076156862797
93051,10149,fracback,singleband,fsLR,91k,0.1438476765825969,0.081571894,0.7587510000000001,150.07486649697316,46.63229185848388,0.0,0,0.8005275521468302,-0.0796621194621935
93169,10113,fracback,singleband,fsLR,91k,0.0521395940092642,0.0283510400434782,0.445054,116.20909182021003,34.475636870612234,0.0,0,0.8013708369173073,-0.2369299409634621
93274,10785,fracback,singleband,fsLR,91k,0.156506541385281,0.0893858972608695,3.43661,113.3255152843578,35.94230145897395,0.0,0,0.7700909780572476,-0.1790676280404706
93278,10148,fracback,singleband,fsLR,91k,0.053762239576658,0.0309561672608695,0.153307,117.98011330978072,40.78730534239399,0.0,0,0.251969709378771,-0.0074423426546291
93517,10932,fracback,singleband,fsLR,91k,0.1794268679783549,0.1071588308695652,0.967314,133.98031555751123,40.20172325331027,0.0,0,0.840694498714942,0.1344560710626188
93549,10474,fracback,singleband,fsLR,91k,0.4235427667186142,0.2534854630434782,2.41025,190.502545421289,53.03436915222947,0.0,0,0.8505006889713257,0.3706301408223234
93723,10956,fracback,singleband,fsLR,91k,0.0760140944822511,0.0383465759565217,0.259716,104.97067642394802,30.012925293764837,0.0,0,0.7000100246425196,0.1980987527747876
93734,10092,fracback,singleband,fsLR,91k,0.067435853838095,0.0374836582608695,0.32302,147.97835760392454,51.43943424751325,0.0,0,0.7212962513438874,0.2150476628567583
93787,10163,fracback,singleband,fsLR,91k,0.0460320995316018,0.0258890048695652,0.179801,106.1834311515902,40.43965450104169,0.0,0,0.5271708191288289,-0.0270837620911739
93856,10352,fracback,singleband,fsLR,91k,0.0838889378790476,0.0473989724782608,0.267298,140.92508831190102,39.04061172311036,0.0,0,0.6384940234487148,0.2410431127486552
94276,10957,fracback,singleband,fsLR,91k,0.1152887837999999,0.0685671865652173,1.24004,129.21493306137612,38.37989081731591,0.0,0,0.8692438258693962,0.1184014871885143
94492,11251,fracback,singleband,fsLR,91k,0.1181859208311686,0.0676575843913043,0.644744,92.90459994432872,32.70645235820281,0.0,0,0.7108898843532725,0.0380013598074856
95057,10778,fracback,singleband,fsLR,91k,0.1752248703290044,0.101866816,1.0134,113.90350684364068,34.54372459334672,0.0,0,0.7889353227707896,0.1453648067617259
95116,10891,fracback,singleband,fsLR,91k,0.0483305200744073,0.0274355582608695,0.20771,102.36523555084028,36.61061069738947,0.0,0,0.76311248208441,-0.1283339731049762
95257,11252,fracback,singlebandVARIANTObliquity,fsLR,91k,0.0659026798341125,0.0355913674347826,0.163351,99.886806805049,33.66724488682628,0.0,0,0.5371312262364752,-0.0904899016995778
95460,10586,fracback,singleband,fsLR,91k,0.1352270330761903,0.0782507525652174,0.7732100000000001,134.1580515688264,42.25416126921071,0.0,0,0.889283173262967,-0.0652173043521756
96659,10362,fracback,singleband,fsLR,91k,0.0599497287553245,0.0338658518260869,0.312385,146.22263860990597,47.0107157225794,0.0,0,0.6446977084078072,-0.198486679282775
97092,10279,fracback,singleband,fsLR,91k,0.0601650994903824,0.0338830897391304,0.366496,130.59794835840913,36.16794152871304,0.0,0,0.5274105991284046,0.3286362228814802
97271,10366,fracback,singleband,fsLR,91k,0.0796946297619048,0.0432323640434782,0.620659,105.915730592341,38.1471006057033,0.0,0,0.7067433495050517,-0.2090438714830665
97485,10402,fracback,singleband,fsLR,91k,0.1813588238268396,0.1146124386956521,2.85279,138.67892081228882,39.67376111634451,0.0,0,0.927147559275998,-0.2592257597621885
97994,10584,fracback,singleband,fsLR,91k,0.1008564255757575,0.0573359821304347,0.47954,142.74800731891122,42.938771660004335,0.0,0,0.7071508903000863,0.1090065069963851
98394,10025,fracback,singleband,fsLR,91k,0.380546647341991,0.2155349860869565,3.66481,158.380649704587,49.98973454903823,0.0,0,0.9214631441451426,0.1413263161726358
98422,11250,fracback,singleband,fsLR,91k,0.0449419736228137,0.0245822651304347,0.203795,89.94157445952742,31.334844099729654,0.0,0,0.783271515223679,-0.1045738110511127
98535,11254,fracback,singleband,fsLR,91k,0.0720063341147186,0.0404662986956521,0.301729,115.11948787770278,36.08293304270708,0.0,0,0.7508343444346848,0.1278890006823641
98567,10554,fracback,singleband,fsLR,91k,0.1070162410259738,0.0572002851304347,0.370558,150.31590348787938,54.41478218731755,0.0,0,0.6720135418035217,0.2003062563901337
98831,10084,fracback,singleband,fsLR,91k,0.091358191364935,0.0534170780434782,0.416679,120.40341615267,34.72491416607584,0.0,0,0.695960504851118,0.133596227087218
98871,10717,fracback,singleband,fsLR,91k,0.0817664202770565,0.0476697013043478,0.506448,126.6582642581251,46.070811291860274,0.0,0,0.8134133086390153,-0.2494730030736491
99604,10633,fracback,singleband,fsLR,91k,0.079254635217749,0.0428239665217391,0.205178,131.95387105715676,45.45935143134544,0.0,0,0.383392694160569,-0.0639716899547404
99949,10326,fracback,singleband,fsLR,91k,0.0511634858493506,0.0277954788695652,0.113815,114.55254475694764,38.44027361124237,0.0,0,0.1838783577876652,0.1253327772232209
99964,10105,fracback,singleband,fsLR,91k,0.073658372212987,0.0427792443043478,0.5344899999999999,112.29317524322455,36.16247673377232,0.0,0,0.7146219039466728,0.0557053070015445
