sub,ses,task,acq,space,res,desc,meanFD,relMeansRMSMotion,relMaxRMSMotion,meanDVInit,meanDVFinal,nVolCensored,nVolsRemoved,motionDVCorrInit,motionDVCorrFinal,coregDice,coregJaccard,coregCrossCorr,coregCoverag,normDice,normJaccard,normCrossCorr,normCoverage
82790,10059,rest,singleband,MNI152NLin6Asym,2,preproc,0.1419046615645164,0.0751812991869918,0.244776,133.91462940769443,40.30638270076397,0.0,0,0.625658118970228,-0.1822118643198918,0.8774916720830782,0.7817239750118117,0.852976529737799,0.9879864358919408,0.8761401607513772,0.779581341154727,0.8458801855806518,0.987262550881954
83010,10101,rest,singleband,MNI152NLin6Asym,2,preproc,0.3832545034193544,0.2326213341463414,3.5933900000000003,297.5568815616548,70.14675832810345,0.0,0,0.8246269740945449,0.146076745775585,0.8739978072596211,0.776195475368082,0.8440503465567846,0.9812198636173586,0.8743557053951705,0.7767602159811268,0.8430742687042995,0.981453527815468
83372,11230,rest,singleband,MNI152NLin6Asym,2,preproc,0.0354673894167254,0.0199714266666666,0.0701518999999999,127.44406675203592,38.7454208819058,0.0,0,0.227041066114075,0.0037294754970519,0.8711740091562238,0.7717522596242115,0.83597481755002,0.9750598642060604,0.8701640726317129,0.7701685276184971,0.8369505070755666,0.9715866689280868
83454,10161,rest,singleband,MNI152NLin6Asym,2,preproc,0.063040826040323,0.0354320039837398,0.197733,158.5175310004724,45.99071107333594,0.0,0,0.3075174571928202,-0.1267858662557847,0.856976471073189,0.7497452584180899,0.8282486261254867,0.9921973993893728,0.8565425819558323,0.7490813111527228,0.8232480562980388,0.9939874491180462
83835,10777,rest,singleband,MNI152NLin6Asym,2,preproc,0.191711658017903,0.1158505284552845,0.717784,201.79018198962936,50.37506773979782,0.0,0,0.8206150930119059,-0.3685699148741215,0.8837426031341142,0.7917014531015848,0.8596367936999195,0.9869620657513012,0.8846476789593635,0.7931553664890185,0.8559223610344703,0.9850576662143826
83999,10099,rest,singleband,MNI152NLin6Asym,2,preproc,0.1839379233227415,0.1032411429268292,2.1518200000000003,184.28381977451195,47.358976212045,0.0,0,0.7861629329419305,-0.0597738379954306,0.8736503425202506,0.7756475413461542,0.8393821538943291,0.9860503177752132,0.8689558068254798,0.7682775015064329,0.836832908260093,0.9839255427408412
84103,9970,rest,singleband,MNI152NLin6Asym,2,preproc,0.0428913241647203,0.0251769788617886,0.210822,135.07442364618407,44.78734753536303,0.0,0,0.60087566666189,-0.0997865544459731,0.8542713134385863,0.7456139690474577,0.8269570108149924,0.9916605365079324,0.8529532575071882,0.7436081075942147,0.8191113587609922,0.9949542062415196
84354,10315,rest,singleband,MNI152NLin6Asym,2,preproc,0.2266506509919355,0.1342882073170732,1.43015,167.63499828875774,49.89646596374934,0.0,0,0.8054645946361206,-0.205778029392722,0.8946254510021703,0.8093414597009386,0.8771451556217874,0.992218963329522,0.8898795286350581,0.8016062684988703,0.8627651120674394,0.989887211668928
84688,10471,rest,singleband,MNI152NLin6Asym,2,preproc,0.1547778212870963,0.0897399220325203,0.238846,196.9173722073101,68.46822698078086,0.0,0,0.4589335753768881,-0.1517892083902667,0.8690299167214834,0.7683933727073425,0.8499921669557532,0.9971115833591137,0.8700413234621319,0.769976231456438,0.8396098718947503,0.9958531207598372
84973,10075,rest,singleband,MNI152NLin6Asym,2,preproc,0.1957317190483868,0.1094061886178861,0.564285,155.70847378360466,48.28989165579938,0.0,0,0.7944351693491128,-0.0485307195188198,0.8566849578447819,0.7492991225147173,0.8343563110494753,0.9957004134274628,0.8587327540278875,0.7524379211430301,0.82545323903171,0.9909981343283584
85083,10577,rest,singleband,MNI152NLin6Asym,2,preproc,0.1583393875967741,0.0942201582113821,0.914337,175.66851806286644,53.203329548421706,0.0,0,0.9060235216128107,-0.2703074222586723,0.8539938669933442,0.7451913584029523,0.8228186748779144,0.9971041128521392,0.8490965255975402,0.737765194460278,0.8151014631152589,0.9988297150610584
85173,10069,rest,singleband,MNI152NLin6Asym,2,preproc,0.1627867186662905,0.0952558482926829,0.9893130000000002,165.873384127108,45.004911474658826,0.0,0,0.8742130562868614,-0.3375724226002504,0.8640966390135457,0.7607131633655322,0.8276725261232518,0.9807460052410396,0.8631120791604916,0.7591883626691597,0.8290824781468491,0.9778960312075984
85369,10361,rest,singleband,MNI152NLin6Asym,2,preproc,0.1394622026887095,0.0796120406504064,0.313571,154.0879934887827,47.7559082382485,0.0,0,0.5895122042566595,-0.0916262762871908,0.8752261527018409,0.7781352267429035,0.848173341233201,0.9899821983533476,0.8751160299892895,0.7779611527231179,0.844659368870698,0.987381275440977
85743,10974,rest,singleband,MNI152NLin6Asym,2,preproc,0.1531625546129029,0.0880385195121951,0.3567,196.16993243012732,54.1385492594494,0.0,0,0.2573613650056102,-0.0471543925245085,0.8725642553686528,0.7739370155005746,0.8458382463668987,0.9958228356245112,0.8697597253366873,0.7695352438186475,0.838846515563137,0.9925288331071912
85853,10103,rest,singleband,MNI152NLin6Asym,2,preproc,0.074817722679032,0.0397360894308942,0.155634,152.3018713048765,43.843177014492525,0.0,0,0.3506906612060653,-0.1121782757569801,0.873113628446511,0.7748018349382155,0.8495814069949069,0.9847230733137008,0.8758588358835884,0.7791359874024575,0.8458889160564647,0.9902433853459972
86287,10083,rest,singleband,MNI152NLin6Asym,2,preproc,0.2535245939032253,0.1490804455284552,2.43361,243.6533826581091,68.80334828118026,0.0,0,0.8938861036248096,0.2208705890715272,0.8765377828050991,0.7802111805714915,0.8431656473266411,0.9860353863047884,0.8708225956665333,0.7712008691677321,0.8394693498803224,0.9872116689280868
86350,9955,rest,singleband,MNI152NLin6Asym,2,preproc,0.0869602143709034,0.0519331090243902,0.220933,152.5930917467087,52.03525882009668,0.0,0,0.4947768731616027,-0.0584847855467968,0.8927321237449518,0.8062476505363007,0.8705822639511194,0.9869260070879898,0.8966283908754624,0.8126259398561885,0.8706307728358443,0.9866562075983718
86444,10076,rest,singleband,MNI152NLin6Asym,2,preproc,0.0526019400055806,0.0284626933333333,0.117422,135.05207940899365,42.76894239204295,0.0,0,0.1935080935977724,-0.124931167720767,0.8905147213204774,0.802637708163503,0.8694385107581721,0.9931290466849638,0.8928053142175889,0.8063670515061029,0.8667289687721478,0.993885685210312
86486,11196,rest,singleband,MNI152NLin6Asym,2,preproc,0.0758101900677415,0.0443119112195121,0.153293,161.46095411313345,43.00557483809551,0.0,0,0.2665653634334031,-0.0861496173041446,0.8483879674428042,0.7366959908875981,0.8173974049293506,0.993087548928683,0.8493391239355778,0.7381315743006331,0.8144737094847776,0.9925966757123472
