Unnamed: 0,SubjectID,HasOutput,HasHTML,NoErrorsToReport,HasFuncDir,HasBold,ProducedFuncDir,RanSurfBold,RanVolBold,HasErrorFile,RuntimeErrorDescription,OSErrorDescription,CommandErrorDescription,HadScratchSpace,HadRAMSpace,HadDiskSpace,FinishedSuccessfully,ValueError,ConnectionOpenFailError,Broken Pipe,HasT1
0,sub-80557,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-80688,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-81725,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-81760,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-82051,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-82063,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-82492,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-82790,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-83010,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-83372,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-83454,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-83835,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-83999,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-84103,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-84354,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-84688,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-84761,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-84973,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-85083,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-85173,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-85369,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-85743,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-85853,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-86287,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-86350,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-86444,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-86486,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-86722,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-86924,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-86972,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-87135,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
